x,y
2.7395604855596334,0.9916886905226564
-0.6112156024794768,-0.5449822266413585
3.5859791991138246,0.9984655430524135
1.973680290593639,0.9621201133147995
-4.058226521123505,-0.9994030065421309
4.756223516367559,0.9998521590871284
2.6113970199035297,0.9892733568139471
2.860643052769538,0.9934703965685343
-3.7188636732445413,-0.9988234497204613
-0.49614062104432866,-0.45907654964729777
-1.2920197576741876,-0.8596545989398382
4.267649888486018,0.9996072545981204
1.4386512008066454,0.8934258805045115
3.2276161327082997,0.9968603882216758
-0.5658580117266887,-0.5123108921891302
-2.727612782152231,-0.9914885519237443
0.545847870158348,0.49740181210297246
-4.3618274389582465,-0.9996746699575235
3.276311719925821,0.9971513258734029
1.3166439912206485,0.8659469060213333
2.5808774008537383,0.988602062839761
-1.4547403187013164,-0.8966262274396395
4.706980243949033,0.9998368588663591
3.9312112132219768,0.999230415740816
2.783834970737619,0.9923903253050302
-3.0536129214803243,-0.9955564554833327
-0.3327899627296582,-0.32102545030515994
-4.561962342127712,-0.9997819718824045
-3.4571050793245215,-0.9980148405700985
1.8304895324245463,0.9498739445971822
2.447621559078171,0.9851469519005384
4.6750973243421,0.9998261181326915
-1.7417464186184806,-0.9404288470744161
-1.2954029396513111,-0.8605350250748021
-0.3044418872419208,-0.2953722678436252
-3.1052864091571433,-0.9959918749320521
-3.7007849466452836,-0.9987801566382515
-0.24295073774066256,-0.23828090108694447
-2.7309065094911587,-0.9915442001576604
1.6981399468251035,0.9351761405875583
-0.6284808112766926,-0.5570052492465235
3.3267819605783746,0.9974244838762197
2.0026510200224914,0.9642143989446189
-1.8763335861795893,-0.9541648608346479
3.3225980139520104,0.9974028699128882
3.047643574968019,0.9955032074234285
-1.1252162096982554,-0.8093756563661859
-2.116718960697559,-0.9714097358264908
1.824955039749755,0.9493301529102336
-3.602475163906902,-0.9985153047854761
